text,polarity
«б—«ћб » «Џ «б«гд »ндЁ »гЏѕб дЁ нд яб ѕё«нё Ё Ќд« «б‘»«»ня Џ‘«д «б”ёЏе —«Ќ  ж«‘ янд« г—«—« ж я—«—« бне Џгжг «б‘Џ» гЏЁд,-1
Ќў «бЏж«бг «б«ебн «б«Ё—нён,-1
гдећ «б«дёб«» ё б жёгЏ ж”ћд «м гЏ«—÷ «Џб«г Ё«”ѕ жё÷«Ѕ г”н” «— Ё«Џ бб«”Џ«— ж«ё ’«ѕ нде«— Џ“бе ѕжбне ж‘Ќ« е ќбнћне,-1
ё бм ж«яЋ— гд г’«» Ён гЌ«Ёў«  гќ бЁе е–е гёѕг«  я«—Ћне б«ё  «б «ебн Ќ–—  где ѕжг« жнд»џн —Ё÷е жгж«ће е яб «бѕг «,-1
дЁ”н Ёне ж  Ёжж Џбне ЁнЁн Џ»ѕе,-1
б« ѕе »нёжббя ж”ж—н яг«д ж«Џбм Ќ«ће «д »нёжббя Џ»ѕ «б»н«ѕе жЁн дЁ” «бћгбе »ненд «бћн‘,-1
«б–нд «д ќ»ж« ‘Ёнё бн”ж« »«б÷—ж—е Ёбжб «бЁбжб »»”«Ўе ег яб гд «‘ —я ж«” Ё«ѕ гд Ё”«ѕ г»«—я б« нгяд ббЋж—е «д   Ќ«бЁ гЏег б«де« ё«г  ÷ѕег,-1
г’— «б«дёб«»  Ў«б» »гёЏѕ ѕ«∆г ббѕжб «бЏ—»не Ём гћб” «б«гд »ндг« г’— ж«бЏ—» Ём «÷ЏЁ Ќ«б гЋб г—н÷ нЎ«б» « Ќ«ѕ,-1
Џг«б г’— ег Џг«ѕ «бжЎд  я—«— «б«Џ ѕ«Ѕ Џбм «бЏг«б нƒяѕ «д ѕжбе г»«—я бг  ”ёЎ ж«д  џн—  «бжћже,-1
гЏўг «б«ќж««д г‘«—яж‘ Ё «бе‘ ««ћ «бг”∆ бб”н”н ж»яѕе н»ём «б«ќж«д »«Џжд« г— нд г—е Ё гЌгѕ гЌгжѕ жг—е Ё е‘ «ћ е‘ жћ,-1
«” ќѕ«г «бг”«ћѕ Ён «бЏгб «б”н«”н жд‘— «бЏдЁ,-1
«–«  г «бЏЁж Џд г»«—я ждў«ге Ёе–е —”«бе гд «б‘Џ» «бм «б—∆н” «бё«ѕг  Џ«бм «”—ёд« ж«” »ѕ »д« ж–бд« яг« я«д г»«—я,-1
’ж—е «б‘енѕе —÷« —г÷«д ”де «б н «” ‘еѕ  »—’«’ ёж«  «гд «б«дёб«» «бЁнжг «д ќ»ж« «бЏ—’,-1
геж бг« «бж«Ќѕ н’ »Ќ Џбн ћѕжб «б«г Ќ«д«  яѕе гЁ—ж÷ »ён  «бнжг ен»ён Џ«гб «“«н,-1
Џг—я ‘жЁ  «” Ё «Ѕ Џбм ѕ” ж— нЎнЌ »«бг»«ѕ∆ «бѕ” ж—не «бг”«ж«е ж я«Ёƒ «бЁ—’ Ён ёж«Џѕ г—Ќбе «б«ё —«Џ ж«ѕ«— е«,-1
«бг «ёб бяг «де« гг«—”е Ё«÷Ќе б«“ѕж«ћне «бгЏ«нн— ж ќжнд «бгЏ«—÷нд «гбн «д б«  » бЏ »Џ÷ ёЎ«Џ«  «б—«н «бЏ«г «бЎЏг гћѕѕ«,-1
«“«н «б»—«ѕЏн нёжб «д «бежбжяж”  г«”«е «д”«дне ж «д »ж–« ггяд няжд д»н ж «д «б”бЁннд г Ў—Ёнд ж нЎ«б» »Џжѕе «бнежѕ«не ѕе Џ’«г «бЏ—н«д,-1
гд «б«ќ— «м Ќѕ Ёне «б—гё гд «бгЏ«—÷е нгяд нд“б «д ќ«»«  ‘Џ» «ж ‘ж—м »н ё»÷ Џбне бџ«не г«  ќб’ ќ«—Ўе «бЎ—нё ж»Џѕе« —»д« н”еб,-1
«б«”ж«дн бе–« б« нжћѕ Ё—ё »нд «—е«» «бядн”е «бя«Ћжбняне Ён «б«дѕб” Џбм нѕ «б—«е» »бнѕ« ж«—е«» «”«ге »д б«ѕд,-1
«б«дёб«» «Џ«ѕд« «бм Џ«г »Џнѕ« Џд «бЌ—н«  «б÷«∆Џе «б ќбЁ н“ЌЁ Џбм яб «бёЎ«Џ«  ж»я—е  ‘жЁж« г’—,-1
“н «бде«— «бЎЁб бг« ндЁб  гд »нд «н«ѕн «б÷бге жн‘ё‘ё «д« ‘Ё  —жЌ «бЌё бг« « ”бб  ’—ќ  жЁн ж‘ «бќ—” «дЎё Џг«— жЁƒ«ѕ Ќћ«ћ,-1
гжёЁ «б«ќж«д гд ћже »—бг«дег‘б  »бЎћне ћдне ‘—нЎ  —гѕжб жћ»« д –я— ”ж« «б”«ѕе «бгЌ —гжд,-1
еб ггяд няжд г—”н гќ Ён «бЁ —е ѕн Џ‘«д г‘ б«ён ‘«Ќд еж —«ќ— «е н«ѕжбе «бЏя«янд,-1
ѕж—м «б”н”м г—«— Ў«ЁЌ,-1
б« «е«ћг г—”н б«дн «” яЋ— Џбне «б—∆«”е »б б«де я–«» жгќбЁ бжЏжѕе жЁн —ё» е ѕг«Ѕ ‘»«»б« «”гняг ќ—Ё«д« ЁЌ м «бќ—жЁ н” Ќн «д нѕ«ЁЏ Џд я–«»,-1
Џ«ћ»дн «б«нћ«»не «бќ«н»е » «Џе «б—Ё«ё Ўн» ќбня «нћ«»н »‘жне Ќдяе ”н«”не «н гдў— г‘ ” —н» н“ гћ«дн яѕе г—«— Ў«ЁЌ Ћж—е,-1
«б«дёб«»нжд ё——ж« «бЏгб ж«б«ё«ге Ём гЌнЎ «бгЎ«— Џ‘«д «бм нбЌё не—» нЏгбе« Ёж— ”ёжЎ «б«дёб«» џж—ж« Ём ѕ«ене,-1
«нгд нжд” нƒяѕ «б“г«бя б« н‘«—я Ём ѕж—е Ём ёЎ— бгжёЁе« гд г’— Ќяжг я н« я«»‘д »  Ё«ж÷ гЏ ёЎ— Џ‘«д  ‘Ќ  џ«“,-1
Џ«— Џ«— Џ«— Џ«— Џ«— Џ«— г«дЌд Ёне Џ«— «бѕг«Ѕ «де«— ж«б‘еѕ«Ѕ »«бЏ‘—«  «б—’«’ Ём «б—«” ж«б—ё»е ж«б’ѕ—,-1
»бЎће «б«ќж«д ж«б«Џ ѕ«Ѕ Џбм «б«Џб«гннд »гЌнЎ «я«ѕнгне «б‘—Ўе «б”«ѕе «бгЌ —гжд,-1
жгд н—ѕѕе« ег гд б« д—нѕег Ён г’— б« Ён «б”н«”е жб« Ён «б»—бг«д «бё«ѕг жяЁ«ег «б÷—— «б–н «ЌѕЋже бЋё«Ё д« жжЏнд« «б”н«”н »бџ ег ж«”«бн»ег,-1
«д« г‘ Ё«ег ж«Ќѕ Џдѕе «я — гд Џ‘—нд «бЁ г «»Џ бгћ—ѕ «де Ќ«ЎЎ ’ж— н ж гЌж— Ён «”гн —н»ж—  ж ”»«г гд Ё÷бяг,-1
Ё÷нЌе  «дне «д« б”е г«”я Ё г” ‘Ён —«” ”ѕ— жЏ—Ё  «д  г «ќ– гд «бѕжбе Ќѕжѕ гбнжд ћдне бг н г ’—Ё где«,-1
«—ѕжћ«д г” г— Ён деће жнЌ«жб «д нбжЋ «бгѕ «бЋж—н «бг’—н нж”Ё «бЌ”ндн «б”«ѕе «б,-1
едбЁ жд—ћЏ бдЁ” «бдёЎебг«  ёжб «д яб «ббн ё«бж« б« Ћж—е г÷«ѕе н»ём г« ябгдн‘ Џд «б Ёян— «бЏбгн ж«бгдЎён»” яѕе,-1
гд нжёЁ ё«джд «бЏ“б жгд нћгѕ »б«џ«  «бЁ”«ѕ ÷ѕ ‘Ёнё жгд неѕ— ЎЏжд «б “жн— еб ”нћ—м «д ќ«»«  «Џ«ѕе д“нее «г«  Ў»нё «бё«джд «ж гё«ЎЏе ‘«гбе,-1
бг« «д  Џ«—Ё гћгжЏе «б‘нжЏннд »«б«”г «»ём ёѕг Ёнег »б«џ жб« д‘— «бяб«г Џбм Џж«едеяб«гя ж«÷Ќ н«—ћб «бЌж«—,-1
» ж»Џѕ Џ“б «ћ»«—н бб—∆н” «бгѕдн «бгд ќ» яд  « гдм «д б« нЌѕЋ »«Ќ —«г «б«ќж«д ббћже— «бЌёнён ббѕнгё—«Ўне г гЋб« Ён Ўб» «б‘Џ» «б џнн—,-1
Ён «г—ня« ѕбжё н «бгЌЎ«  «бджжне ‘џ«бе ж»—«гћ «бЁ÷«Ѕ ‘џ«бе ж«б«»Ќ«Ћ «бЏбгне ж«б«” ѕнже«  ж«бг’«дЏ ж«б«Ќ“«» жЌ—я«  «б—Ё÷«д  »ём ‘џ«б Ён «не,-1
«Ў«б» »Џ“б ‘Ёнё жгЌ«яг е Ћг Џгб «д ќ«»«  дўнЁе «ж «б Ќёнё Ён «б “жн— ж«” »Џ«ѕ «б«’ж«  «б»«Ўбе ж«б«Џ«ѕе »нд «бЋ«дн ж«бЋ«бЋ «ж гё«ЎЏе «бге“бе,-1
бне «б»д  «ббм  Ќ» Ём гћ гЏд¬ »нЏ«гбже« «де« Џгб  ћ—нге ж» »ё« »д  г‘ гЌ —ге Ќжя«,-1
гд »ж«»е «б«е—«г «б«”бж» «бЌён— бб’е«нде «” ќѕг гд ё»б гЏ «ќ—нд,-1
же–« г«ёб е «бнжг гЏ гЌгжѕ ”Џѕ бгд «—«ѕ «д нѕ—я Ќёнёе «я–ж»е «б«” ё—«— «б–н н—жћжд бе ’»Ќж« Џбм ќн—,-1
«б»—жѕ «”бж» Ќн«е,-1
«б«ќж«д ћг«Џе «—е«»не жег гд ё бж« «»дн,-1
Ќнд н’»Ќ г’ЎЁм »я—н ‘»е г ЌѕЋ »«”г «бгћб” «бЏ”я—н «Џбг «д ед«я «бяЋн— нћ» Џгбе Ќ м  дћЌ Ћж— д«,-1
«д «ббжд «б—г«ѕн бн” бе гЌб гд «б«Џ—«» н« «»н÷ н« «”жѕ Џбг дн «бЋж—е,-1
«Ћ«—  ќ—н» ядн”е г«—ћ—ћ” жЌ—ё »нж  «б«ё»«Ў »ё—не ѕбћ« »Џѕ «Џ ѕ«Ѕ «б«ќж«д «б”«ѕе «бгЌ —гжд,-1
б« ‘нЅ н»—— «Ќ«бе «бгѕдннд ббё÷«Ѕ «бЏ”я—н Ќ м «б»бЎћне «бё÷«Ѕ «бгѕдн яЁнб »ег,-1
«еѕг дЁ”я Џ‘«д  »дн г” ё»бя «б Џбнг Ён г’—,-1
б« н” ЎнЏ «б—∆н” г—”н «д н д’б гд г”∆жбн е Џд «бџ«Ѕ Џ—÷ г”—Ќн Џбм г”—Ќ «бѕжбе еб ё—«— «б«гд «ёжм гд «б—∆н”«нд жЏжѕ «б—∆н” Џд Ќ—не «б«»ѕ«Џ,-1
«г« »«бд”»е бб‘«гќ Ёѕе нѕбЏ ждёжбе н« «»ж ‘«гќе,-1
«бЏгбне д”— бг  Ё‘б «бд”— е—» гЏ Ў«∆— «бде÷е Џ‘«д н ћж“ж« Џ—Ён ж —«ћЏнд,-1
«б«”ж«дн бг«–«  ’— «бжб«н«  «бг Ќѕе Џбм «” г—«—е« Ён ѕЏг г—”н ббде«не —џг ё бе ббг’—ннд жёгЏе бб ў«е—« ,-1
«б дўнг «бѕжбн бб«ќж«д  Џбг Џбм нѕ —«г”Ёнбѕ нёжг »Ќ—»нд Ён жЁ  ж«Ќѕ «ж яб«г ж яб«г нж”Ё «бЌ”ндн,-1
ё«бя «б«ќж«д »н“«нѕж« Џбн » жЏ «б« Ќ«ѕне Ў» ж ћгбе г‘ едд“б д ў«е— гЏ «б«ќж«д ѕн «не —“ »б»д,-1
ббг—е «б«жбм Ём Џ«г« н« м нжг «я ж»— ж«бћн‘ бн” Ќ»н» «б‘Џ» «б«џб»не »нд я«—е жџ«÷» жќ«∆Ё жгдѕе‘ «ж бѕне Ћ«—,-1
ѕ «»ж «бЁ жЌ —ё«»е «бѕжбе Џбм «б«Ёя«— нЌжб «бд«” «бм гƒгднд гд«Ёёнд же–« г« б«д—нѕе жб« дё»бе,-1
»”ге «гб ё’е ”ё—«Ў гЏ «бдгнге Ён е–е «б«н«г жбб«”Ё яЋ—  «б‘«∆Џ«  ж«бдгнге ж«’»Ќ «бяЋн— «б« гд —Ќг —»н гд,-1
«” гЏ  ббЏг«б б« Ќё Ён «д‘«Ѕ дё«»«  г” ёбе гбнжд »Џёжѕ гƒё е «” »Џ«ѕ «бЁ г—‘Ќ гд «б« ќ«»«  «бдё«»не Џѕг жћжѕ Ќѕ «д”«дн бб«ћж—,-1
еж «Ќд« Ќ« дЏгб ћб”«  гћб” ‘Џ» бне г« «б«ќж«д «ег »нќб’ж« яб Ќ«ће гд гя« »ег жб« Ќжће бб“Ќге ж«бг’«—нЁ,-1
Ў»Џ« «б—∆н” «б–н  Ўбё ћг«Џ е »бЎћне бнЏ ѕж« жн”Ќбж« жн÷—»ж« »д«  »бѕе еж —∆н” Ё«ёѕ бб‘—Џне  г«г«,-1
џбЎ ‘жЁ «б«Џб«г » «Џег »нг”яж« Ён «н Ќ«ће Ќ м бж  «Ёее,-1
«’Ќ«» «бгЌб«  Ём ‘—г «Ќ Ёбж« »«б«дёб«» ж«–«Џж«  ”бг «б«н«ѕм «бнжг  ў«е—ж« ÷ѕ «б«дёб«» »я—е  ‘жЁж г’—,-1
бг нЌѕЋ е–« я–» ж «Ё —«Ѕ,-1
‘ќ’ неѕѕ »«” г—«— «б«—е«» жЏгбн«  «бё б Ён ”нд«Ѕ Ќ н Џжѕе г—”н «Џ ёѕ «де гѕ«д »«бё«джд ж«б”ћд Ён «д ў«—е,-1
«е«бм Џ“»е «бдќб нЁ÷Ќжд «б”н”м Ќгб е ё«б  бд« «Џгбж«  жянб«  бб”н”м жед,-1
 ѕЏжд ббѕнд ж д‘—жд «б«я«–н» бг «яд «»ѕ« Џ÷ж« »«бжЎдн «д г   «ћ—жд »«бѕнд,-1
г—”н гжЌѕ «бЁ д,-1
«ќ— г« я »е ‘енѕ «бнжг »«–д «ббе Џ»ѕ «б—Ќгд «Ќгѕ е–е ем джЏне «б‘»«» «б–нд нё бег «б”н”н Ќ”»д« «ббе ж дЏг «бжянб,-1
днжнж—я  «нг“ «б«дёб«» ѕ—«яжб« н»Ў‘ »«б’Ќ«Ёе,-1
«” г—«—  Ўж— ж ћѕнѕ яж«ѕ— «б дўнг «бг”бЌ бћг«Џе «б«ќж«д «б«—е«»не «б”«ѕе «бгЌ —гжд,-1
жг«Ќѕ‘ ен÷нЏ «б»бѕ џн— «бћ»«д ж«бж«Ўн ж«бЌён— Џѕнг «б–ге «ббн Џг—е г« »нё»б Џбм дЁ”е г« нё»бе Џбм џн—е гд я — г« еж ќ«∆Ё жћ»«д,-1
гЁн‘ Ќ«ће «”ге« ѕжбе жЎдне Ён Ќ«ће «”ге« «бћг«Џе «б дўнг Ў“ Ён г’— «б”«ѕе «бгЌ —гжд,-1
«б«Џ ё«б«  я«б«гЎ«— »б« г»——«  бяд «б«дёб«» н—Ё÷ Ќ÷ж— «бгЌ«гнд б Ќёнё«  «бдн«»е,-1
Џ»ѕ «бгдЏг «»ж «бЁ жЌ «Џѕ«Ѕ «бг’—нжд Ём «бќ«—ћ ж«бѕ«ќб нѕ»—жд гƒ«г—«  б«ће«÷ Ћж—е нд«н—,-1
«бћ“«— «бЁ«‘б нЌ÷— «б«д ”янде бян н–»Ќ »Џ÷ я»«‘ «бЁѕ«Ѕ ё»б «д ня ‘Ё «д «бг‘ябе «Џгё гд Ё‘б «б«‘ќ«’ Ёен г‘ябе Ё‘б ”н«”« ,-1
д  Ёжѕ«Ёжд »нЏбг «б’»—,-1
Џ’«г ”бЎ«д Ё÷б Џ‘— ”дж«  Џ«гб дЁ”е гд‘ё ж÷ѕ «б«ќж«д ж»Џѕннд »Џѕ «бЋж—е « ÷Ќ «дег гдег жб« «д‘ё жб« нЌ“джд,-1
яд   «ћб ж нћн гдя »ћгнбе ж Џгб Ёне« ёЏ— гћб” жя»н— «бЏ«∆бе »” е ёжб «не «бџ»«Ѕ «б”н«”н ’дЏе,-1
«д  »«нд Џбня бћде «гд ѕжбе гЁ÷жЌнд ћѕ«,-1
гѕн— ћ«гЏе «б«г«г н” дя— «бЋд«Ѕ Џбм «—ѕжџ«д жнЏ »—  —ян« ѕжбе Ё«”ѕе Ё«”ёе Ё«ћ—е  д‘— «б—–нбе Џ”н— «б”Џжѕне,-1
«бћ»д«Ѕ ня–»жд Џбд« «Ќѕег нёжб «д «бЏ”я— бг нЌягж« г’— «ќ— Џ«г« жнЎ«б» »ќ÷жЏ г’— ббћн‘ ж«” ‘«— е Ём «м Ќ«ће  ќ’е,-1
«б«дёб«» нџбё г”ћѕ «бд’— » —ЁЌ жгд «ўбг ггд гдЏ г”«ћѕ «ббе «д н–я— Ёне« «”ге ж”Џн Ём ќ—«»е« «д ў—ж« Џё«» «ббе,-1
г»«ѕ—е ѕ” ж—ег »«Ўб б Џ—нЁ «б‘«—Џ »«бг”«ж∆ «б«ё ’«ѕне ж «б«ћ г«Џне ббѕ” ж— »»”«Ўе —н жн  »ё« г—«  ё»б «б«,-1
Џдѕг« н”я  «б«ќж«д Џбм »–«Ѕ«  «б‘нжќ «бгƒнѕнд бег ж Ў«жбег Џбм «б«Џ—«÷ Ёжё «бгд«»— Ёб«  Ё—Ќж« яЋн—« б«дяг ” я жжд »д«— «б»–«Ѕе ж«б”Ё«бе,-1
я–»е Ќён—е «б«е—«г «бЏ—»н г—”н Ў»Џ гбн«— ћдне ж«б»дя «бг—я“м н«”Ё жн” дя— жн—Ё÷ «б Џён»,-1
Ё«б«д ё«’ гд ’б«Ќн«  «б»—бг«д «бгд ќ» ж«ЏЎ«Ѕ ’б«Ќн«   ‘—нЏне бгћб” «” ‘«—н гЏнд ег« «г—«д нд»џн Џбм яб гƒгд »«бѕнгё—«Ўне «д н—Ё÷ег«,-1
ё«джд гдЏ «б ў«е—ж«б«Џ ’«г «бг“гЏ «’ѕ«—е нЌ”г «?г—«г«г яб г —ѕѕ »«дд« дж«ће ”бЎе ёгЏне бн” бе« г‘—жЏне  ” енд »Ќ—н«  жя—«ге жЌёжё «бг’—ннд,-1
«н«гд« е–е ем «н«г «ќ б«б гЁ“Џ бгЏ«нн— «бЌяг Џбм «б«гж— Ём «бгћ«б «бЏ«г Ём г’— жЁм »б«ѕ «бЏ—»,-1
‘«еѕ «ќ— яб«г г”Ќ  «бяб«г Ў» г”Ќ  «бѕг ћ»  Ќё «ббн г« ,-1
Џ«н“е «Џгб гћ гЏ —»Џ«жм »Џнѕ Џд «бЁбжб ж «ббм Џ«н“ег Ёбжб ‘Џ» »б« «ќб«ё ” Ќ«”»жжд,-1
«Ћд«д жЋб«Ћнд ”»»« бб ’жн  » б« Џбм г‘—жЏ «бѕ” ж—,-1
«б—« » г«няЁн «бЌ«ће «б« Ќ«ѕ «беб«б «бд’— «б«ебн г—”н,-1
ябг« «ё —» гжЏѕ »ѕЅ «бЌгб«  «б«д ќ«»не ябг«  џн—  бџе «бЌж«— ж«бќЎ«» »нд «б«Ќ“«» ж«б”н«”ннд ж«’»Ќ  «яЋ— ЏдЁ« бЁўн«,-1
Џд «н г‘—ж» џ«“н яж? Ќ«Ёў г‘ Ё«ег,-1
«б»«‘« «»ж г‘ ж«ќѕ »«бе «де —гм яб «ж—«ёе »неѕѕд« «де ен÷—» »я—е –ќн—е Ќне Џбм «”«” «д ё»б яѕе я«дж« »н÷—»жд« »ё,-1
г—”н ”гЏ  еѕнѕ «б»б«я »бжя »«ё Ќ«г «бё’— гд ед« жё«г гЏбн ”ж— «бё’— »«бЎж» «б«Ќг— Ёнд Ё Ќе «б’ѕ— н« ”ћнд «бё’—,-1
ж«бг’ЌЁ г— ÷н гд’ж— »н бяя бгнѕж “г«бя,-1
г«“бд« дЏн‘ Џеѕ «бб«ЁЏб,-1
 ћ«еб «б«Џб«г «бЌён— б÷Ќ«н« гЏѕне ёд« «б–нд џ—ёж« Ём «бднб ня‘Ё «ден«— «бЌё бж «н«г г—”н я«д  «бжбжбе ж«бѕгжЏ бб—я» г‘ яѕе н« гдм,-1
Џ ”»нб «бдяѕ »«”г г‘ ћ«м «бде«—ѕе,-1
«Џ ё«б «бд«‘Ў «бн”«—н енЋг гЌгѕнд ня‘Ё »ж÷жЌ «д «бЏ”я— н” еѕЁ «бгѕ «бЋж—н «н я«д бжде «ж ‘ябе «ж «д г«Ѕе ж«д,-1
г«Џдѕн‘ Ёб — »нд гќм жб”«дм ѕм г’н»е «бб »Ёя— Ёне »ёжбе Џ«ѕе “Ё  «Џ —«Ё,-1
яЁ«не ”н«”е »ён,-1
дёЎе «ќн—е ё«джд «б ў«е— «б–н нЌ «ћ «бн «Џ«ѕе «бдў— Ён Џёж»« е яг« нёжб «б»»б«жн «’ѕ—е еж Ён Џеѕе ж»дЁ”е «—«∆н г янЁ ж’б «бЏ»Ћ »Џёжбд«,-1
ѕ «»ж «бЁ жЌ г‘яб яг  Ќ «ћ бё—«— «ѕ«—м ж«бЌяжге «бЌ«бне ÷ЏнЁе бѕ—ће «де« б«  ” ЎнЏ « ќ«– ё—«— жб« »ѕ гд ”—Џе,-1
«Џб«г «бЏ«— ”«дѕ гд ќ» г’— Ём џ«д« бнд”» «бЁж“ б”н”н Ёќ”—д« »«б” е ж ћ«еб «б«ебм я—е« Ём «»ж  —няе ЁЁ“д« »я«”,-1
«бгў«е—«  «г«г ”Ё«—е «б«г«—«  Џ«е—е «бќбнћ Ён ћгЏе «бЌ”г —«ћЏнд «б«дёб«» «бЏ”я—н,-1
янЁ нгяд г”Ќ «б‘—«∆Ў «б м ”ћб  ћ—«∆г «бЏ«ѕбн бг«–« я«д «бЏ«ѕбн н÷Ќя »”Џ«ѕе «Ћд«Ѕ гЌ«яг е « гдм «б«  яжд «ћ«»е «б”ƒ«бнд ж«Ќѕе,-1
 ћ«— «бѕнд ня–»жд жнЏ ѕжд жн ж«Ў∆жд жн“ж—жд «б«” Ё «Ѕ Ћг нёнгжд «б’б«е «дЁ’«б я«гб »нд «бЏёнѕе ж«б”бжя н” ѕЏн «б «гб жнЌ «ћ «бм Џб«ћ дЁ”н,-1
